pathway,score_adj,celltype,logFC,P.Value,names,shortened,highlight
RNA-dependent DNA biosynthetic process (GO:0006278),-1.4196190831634337,Microglia,-0.36946536455976375,0.03805230042233207,RNA-dependent DNA biosynthetic process (GO:0006278),None,None
RNA-dependent DNA biosynthetic process (GO:0006278),-0.2191294979012509,Inhibitory,-0.09801714040159748,0.6037685708583774,RNA-dependent DNA biosynthetic process (GO:0006278),None,None
Rab protein signal transduction (GO:0032482),-0.031239736377626594,Oligodendrocyte,-0.016636324481887288,0.9305940332719401,Rab protein signal transduction (GO:0032482),None,None
Rab protein signal transduction (GO:0032482),-0.5216896020303057,Endothelial,-0.16175298953724543,0.30082255666503105,Rab protein signal transduction (GO:0032482),None,None
Rab protein signal transduction (GO:0032482),-1.4280976025996337,Microglia,-0.3936009851205402,0.03731662836183819,Rab protein signal transduction (GO:0032482),None,None
Rab protein signal transduction (GO:0032482),-2.0704653482080806,OPC,-0.42561607622466613,0.008502265289501784,Rab protein signal transduction (GO:0032482),None,None
Rab protein signal transduction (GO:0032482),-2.068833992539948,Excitatory,-0.4453223541729481,0.008534262707142507,Rab protein signal transduction (GO:0032482),None,None
Rab protein signal transduction (GO:0032482),-0.2407127939283593,Astrocyte,-0.08768844563748662,0.5744962604198605,Rab protein signal transduction (GO:0032482),None,None
Rab protein signal transduction (GO:0032482),-2.131274787987399,Inhibitory,-0.43197818112388,0.0073913745800911965,Rab protein signal transduction (GO:0032482),None,None
Rac protein signal transduction (GO:0016601),-1.5507804309757747,Inhibitory,-0.3457103104661919,0.028133228204232415,Rac protein signal transduction (GO:0016601),None,None
Rac protein signal transduction (GO:0016601),-0.5998012080107102,Excitatory,-0.18037808703442273,0.2513036474216361,Rac protein signal transduction (GO:0016601),None,None
Rac protein signal transduction (GO:0016601),0.1250489268298997,Astrocyte,0.05566905343876445,0.7498097323673603,Rac protein signal transduction (GO:0016601),None,None
Rac protein signal transduction (GO:0016601),-0.4299417900719203,Oligodendrocyte,-0.19493321041155612,0.37158503053214964,Rac protein signal transduction (GO:0016601),None,None
Rac protein signal transduction (GO:0016601),-0.26720185504975175,Microglia,-0.1334963870284181,0.5405030449936781,Rac protein signal transduction (GO:0016601),None,None
Rac protein signal transduction (GO:0016601),0.03671134660259501,Endothelial,0.019390996833793056,0.9189431682200718,Rac protein signal transduction (GO:0016601),None,None
Rac protein signal transduction (GO:0016601),-0.47452786805076386,OPC,-0.15325249676572816,0.33532978613125075,Rac protein signal transduction (GO:0016601),None,None
Rap protein signal transduction (GO:0032486),-0.42600788574920334,Excitatory,-0.14547343171548477,0.37496619369430084,Rap protein signal transduction (GO:0032486),None,None
Rap protein signal transduction (GO:0032486),-0.6818056241824451,Inhibitory,-0.23843926799275506,0.2080627698749009,Rap protein signal transduction (GO:0032486),None,None
Rap protein signal transduction (GO:0032486),-1.3855811241271927,Endothelial,-0.48085159938286703,0.041154646521565565,Rap protein signal transduction (GO:0032486),None,None
Rap protein signal transduction (GO:0032486),0.1541082537928378,Astrocyte,0.10792441572509393,0.7012804729580528,Rap protein signal transduction (GO:0032486),None,None
Ras protein signal transduction (GO:0007265),-0.6670173067565327,Oligodendrocyte,-0.20182910684586752,0.21526959474796598,Ras protein signal transduction (GO:0007265),None,None
Ras protein signal transduction (GO:0007265),-1.199499440873354,Excitatory,-0.23872374870018045,0.0631684992541422,Ras protein signal transduction (GO:0007265),None,None
Ras protein signal transduction (GO:0007265),-1.569067221726764,OPC,-0.2981036892441484,0.026973218985444733,Ras protein signal transduction (GO:0007265),None,None
Ras protein signal transduction (GO:0007265),-0.7166280828275738,Microglia,-0.18456824496706498,0.19203125365666956,Ras protein signal transduction (GO:0007265),None,None
Ras protein signal transduction (GO:0007265),-0.04930347073784752,Astrocyte,-0.018286455378158917,0.8926814892030928,Ras protein signal transduction (GO:0007265),None,None
Ras protein signal transduction (GO:0007265),-1.2563389219814913,Inhibitory,-0.25431819199946226,0.055419305372540154,Ras protein signal transduction (GO:0007265),None,None
Ras protein signal transduction (GO:0007265),-0.22495828051868208,Endothelial,-0.06955359006485944,0.5957193671649428,Ras protein signal transduction (GO:0007265),None,None
Rho protein signal transduction (GO:0007266),-1.6816262106697237,OPC,-0.3794937085290938,0.020814874145793142,Rho protein signal transduction (GO:0007266),None,None
Rho protein signal transduction (GO:0007266),-1.1586952781146846,Excitatory,-0.25522093109569516,0.06939125176256529,Rho protein signal transduction (GO:0007266),None,None
Rho protein signal transduction (GO:0007266),-0.8185832957393172,Oligodendrocyte,-0.24026323407570738,0.15185066713122128,Rho protein signal transduction (GO:0007266),None,None
Rho protein signal transduction (GO:0007266),-0.4378365410650028,Microglia,-0.13816340738584898,0.3648912581645386,Rho protein signal transduction (GO:0007266),None,None
Rho protein signal transduction (GO:0007266),-1.0538616716055738,Inhibitory,-0.2429404388745665,0.08833612175568341,Rho protein signal transduction (GO:0007266),None,None
Rho protein signal transduction (GO:0007266),0.0042054468013357745,Astrocyte,0.0017816894630770727,0.9903633340281977,Rho protein signal transduction (GO:0007266),None,None
Rho protein signal transduction (GO:0007266),0.12399520539193414,Endothelial,0.05000517020869528,0.7516311919755432,Rho protein signal transduction (GO:0007266),None,None
SCF complex assembly (GO:0010265),-0.16435918784838421,Endothelial,-0.09721641809720555,0.6849215205412581,SCF complex assembly (GO:0010265),None,None
SCF complex assembly (GO:0010265),0.014932852941007524,Inhibitory,0.005974444392848333,0.9662002534188288,SCF complex assembly (GO:0010265),None,None
SCF complex assembly (GO:0010265),-0.030488724540632027,Oligodendrocyte,-0.01624995316052881,0.9322046725820234,SCF complex assembly (GO:0010265),None,None
SCF complex assembly (GO:0010265),-0.8483869908841559,OPC,-0.3320931261611463,0.14177935919204923,SCF complex assembly (GO:0010265),None,None
SCF complex assembly (GO:0010265),0.41977960892908317,Excitatory,0.12390544321236578,0.3803823796896938,SCF complex assembly (GO:0010265),None,None
SCF complex assembly (GO:0010265),-2.1484437994482786,Astrocyte,-0.5929340253229428,0.0071048710574131285,SCF complex assembly (GO:0010265),None,None
SMAD protein complex assembly (GO:0007183),0.6291472937406525,Astrocyte,0.23814871294287998,0.23488360630267727,SMAD protein complex assembly (GO:0007183),None,None
SMAD protein complex assembly (GO:0007183),1.8417990607270796,Excitatory,0.5015957711993885,0.014394644352848858,SMAD protein complex assembly (GO:0007183),None,None
SMAD protein complex assembly (GO:0007183),1.5562845042304818,Inhibitory,0.3503418210259799,0.027778928872665632,SMAD protein complex assembly (GO:0007183),None,None
SREBP signaling pathway (GO:0032933),-2.925398813952913,Excitatory,-0.5417271167228943,0.0011874113231683798,SREBP signaling pathway (GO:0032933),None,None
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),3.3911873385042792,Oligodendrocyte,0.8493671402256506,0.0004062680424222913,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),1.5365031523189558,OPC,0.4956230610704845,0.029073468564409663,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.5655372618416156,Microglia,0.29182492124658205,0.271933516104578,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),2.501769654882353,Endothelial,0.7049560392812886,0.003149418288748027,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.911673399493787,Astrocyte,0.36090486696006435,0.12255374881948597,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),1.9993693996222925,Inhibitory,0.5436825061320831,0.010014530657077669,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),1.4529918483493118,Excitatory,0.37619003190959643,0.035237748505977405,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),SRP-dependent cotranslational protein targeting to membrane,no
"SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)",1.7125745147183402,Excitatory,0.43897501655365406,0.019383200372915185,"SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)",SRP-dependent cotranslational protein targeting to membrane,no
"SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)",-0.05604930596400631,Inhibitory,-0.038091841978901246,0.8789227260340996,"SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)",SRP-dependent cotranslational protein targeting to membrane,no
T cell activation (GO:0042110),-2.1953191345160565,OPC,-0.4378864449666521,0.006377946405208797,T cell activation (GO:0042110),None,None
T cell activation (GO:0042110),0.10131429378418681,Endothelial,0.03651855829683655,0.7919280141093175,T cell activation (GO:0042110),None,None
T cell activation (GO:0042110),-0.8263358275247991,Inhibitory,-0.2187808093768132,0.1491640520469988,T cell activation (GO:0042110),None,None
T cell activation (GO:0042110),-0.8242171686164896,Oligodendrocyte,-0.29920965138213784,0.14989351067379056,T cell activation (GO:0042110),None,None
T cell activation (GO:0042110),0.009314550429111413,Microglia,0.004345359922279406,0.9787808181036777,T cell activation (GO:0042110),None,None
T cell activation (GO:0042110),-0.0664304161798847,Astrocyte,-0.03126359629732468,0.8581626008086601,T cell activation (GO:0042110),None,None
TOR signaling (GO:0031929),-0.7104149490391083,Astrocyte,-0.25224246793988275,0.19479824997845038,TOR signaling (GO:0031929),None,None
TOR signaling (GO:0031929),-0.1744417015933569,Excitatory,-0.07013273318512707,0.6692036459347241,TOR signaling (GO:0031929),None,None
TOR signaling (GO:0031929),-0.9412618164815987,Oligodendrocyte,-0.3022490424738926,0.11448225716704746,TOR signaling (GO:0031929),None,None
TOR signaling (GO:0031929),-0.3547445735986961,Microglia,-0.13433178439024038,0.44183022943514816,TOR signaling (GO:0031929),None,None
TOR signaling (GO:0031929),0.044624212059389545,Endothelial,0.018209086338411035,0.9023515900325836,TOR signaling (GO:0031929),None,None
TOR signaling (GO:0031929),-0.3215605109825391,OPC,-0.1367135889484201,0.4769133603470276,TOR signaling (GO:0031929),None,None
TOR signaling (GO:0031929),-2.258031264297139,Inhibitory,-0.4863705111398797,0.005520376973716017,TOR signaling (GO:0031929),None,None
TORC1 signaling (GO:0038202),-0.3391865794489123,Endothelial,-0.16304151796085742,0.45794510433478997,TORC1 signaling (GO:0038202),None,None
TORC1 signaling (GO:0038202),-3.049490038863802,Inhibitory,-0.6509033801699822,0.0008922980854265526,TORC1 signaling (GO:0038202),None,None
TORC1 signaling (GO:0038202),-0.8743783558044573,Excitatory,-0.31046586937338144,0.1335431586376659,TORC1 signaling (GO:0038202),None,None
TORC1 signaling (GO:0038202),-0.9456085788494855,OPC,-0.36365030152219113,0.11334214336745425,TORC1 signaling (GO:0038202),None,None
TORC1 signaling (GO:0038202),-1.81739094198082,Astrocyte,-0.5826475663239488,0.015226814535905537,TORC1 signaling (GO:0038202),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),0.5286620381488573,Inhibitory,0.178181326165307,0.2960315246084605,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),1.9026405436932943,Astrocyte,0.4485847447664719,0.012512942713927297,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),0.06158787321055442,Oligodendrocyte,0.03069072351580644,0.8677849757820091,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),1.2332648578335128,OPC,0.3123961615155824,0.05844335541365795,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),0.9776209380057801,Microglia,0.33549297626701047,0.10528804506318405,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),2.344095063001645,Excitatory,0.4669122441427224,0.004527984557068291,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),0.31064283755726196,Endothelial,0.16204045977258325,0.4890543908284294,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),None,None
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-1.7866333599828093,Astrocyte,-0.4103521634267152,0.016344311848530448,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-1.2846018348512285,Endothelial,-0.3360283301031811,0.05192758976469444,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-0.49915220927290144,Inhibitory,-0.16390754090039167,0.31684568041522715,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-0.5626133308088495,Microglia,-0.18542331497547113,0.27377051264006586,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-1.2238938199531675,Oligodendrocyte,-0.30514695457352053,0.05971812727462797,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-0.6202389663451954,OPC,-0.22413716237482662,0.23975133474425653,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",-0.3818285779585343,Excitatory,-0.1450779147324494,0.41511786306579856,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)","Wnt signaling pathway, calcium modulating pathway",yes
acetylcholine receptor signaling pathway (GO:0095500),0.5316488657188472,Microglia,0.23925557995958482,0.29400257507849836,acetylcholine receptor signaling pathway (GO:0095500),None,None
acetylcholine receptor signaling pathway (GO:0095500),-0.7475048012845935,Inhibitory,-0.26911709547682305,0.1788525756191044,acetylcholine receptor signaling pathway (GO:0095500),None,None
acetylcholine receptor signaling pathway (GO:0095500),-0.13662862061828637,Astrocyte,-0.07410430881432797,0.7300815599570607,acetylcholine receptor signaling pathway (GO:0095500),None,None
acetylcholine receptor signaling pathway (GO:0095500),-0.7727256378129406,OPC,-0.26654633805286543,0.16876188288668356,acetylcholine receptor signaling pathway (GO:0095500),None,None
acetylcholine receptor signaling pathway (GO:0095500),-2.853724878958252,Excitatory,-0.6002482379724785,0.0014004742274919175,acetylcholine receptor signaling pathway (GO:0095500),None,None
acetylcholine receptor signaling pathway (GO:0095500),-2.325011855842849,Endothelial,-0.5657770625899935,0.004731383425403976,acetylcholine receptor signaling pathway (GO:0095500),None,None
actin filament bundle assembly (GO:0051017),-0.4684455149316718,Inhibitory,-0.15001450623691615,0.34005916576284223,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle assembly (GO:0051017),-0.25277991645437414,Astrocyte,-0.09826771212247154,0.5587532774238015,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle assembly (GO:0051017),-1.0449012140084755,OPC,-0.34335299496275046,0.09017762351433828,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle assembly (GO:0051017),-0.12538767025847536,Microglia,-0.06788521481708139,0.7492251196210186,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle assembly (GO:0051017),0.21275276169459956,Endothelial,0.10635639429221655,0.6126990942335329,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle assembly (GO:0051017),-2.84316845576584,Excitatory,-0.5150182016623663,0.001434932738323785,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle assembly (GO:0051017),-0.6099527546020254,Oligodendrocyte,-0.20838236372643204,0.24549759695226547,actin filament bundle assembly (GO:0051017),None,None
actin filament bundle organization (GO:0061572),-0.3584136987408182,Inhibitory,-0.11878528221137175,0.43811316261292765,actin filament bundle organization (GO:0061572),None,None
actin filament bundle organization (GO:0061572),-0.3344069827150902,Astrocyte,-0.12295361953193235,0.46301282134341804,actin filament bundle organization (GO:0061572),None,None
actin filament bundle organization (GO:0061572),-0.6635158029859798,Oligodendrocyte,-0.22784187663014605,0.2170122236331468,actin filament bundle organization (GO:0061572),None,None
actin filament bundle organization (GO:0061572),-0.648130717749165,OPC,-0.2615379935669123,0.22483777675878475,actin filament bundle organization (GO:0061572),None,None
actin filament bundle organization (GO:0061572),-3.125947469403759,Excitatory,-0.550096255163157,0.0007482600017000523,actin filament bundle organization (GO:0061572),None,None
actin filament bundle organization (GO:0061572),0.1395303241280184,Endothelial,0.07553314189078127,0.725219838656636,actin filament bundle organization (GO:0061572),None,None
actin filament bundle organization (GO:0061572),0.005395981293813772,Microglia,0.003374488887178173,0.9876521618881346,actin filament bundle organization (GO:0061572),None,None
actin filament capping (GO:0051693),-0.38220780376018426,Microglia,-0.1829906457184565,0.4147555404945361,actin filament capping (GO:0051693),None,None
actin filament capping (GO:0051693),-2.2040217840688867,OPC,-0.655391120078283,0.0062514133510474775,actin filament capping (GO:0051693),None,None
actin filament capping (GO:0051693),-0.8428278821597484,Endothelial,-0.33825102130860396,0.1436058453493894,actin filament capping (GO:0051693),None,None
actin filament capping (GO:0051693),-0.8337251376955003,Inhibitory,-0.2980759477083645,0.14664756707418672,actin filament capping (GO:0051693),None,None
actin filament polymerization (GO:0030041),-3.6231199105170075,OPC,-0.6757411653851682,0.0002381661791819352,actin filament polymerization (GO:0030041),None,None
actin filament polymerization (GO:0030041),-1.8612131110683818,Astrocyte,-0.5034797180606493,0.013765338292197298,actin filament polymerization (GO:0030041),None,None
actin filament polymerization (GO:0030041),-0.8598394160046248,Microglia,-0.298874276384179,0.13808947675366678,actin filament polymerization (GO:0030041),None,None
actin filament polymerization (GO:0030041),-1.2620946316608794,Oligodendrocyte,-0.4461289533325605,0.054689678249466044,actin filament polymerization (GO:0030041),None,None
actin filament polymerization (GO:0030041),-1.0893280635624034,Endothelial,-0.30349456960258797,0.08140890934592598,actin filament polymerization (GO:0030041),None,None
actin filament polymerization (GO:0030041),-0.17134940757931993,Excitatory,-0.07509908290229148,0.6739855607051072,actin filament polymerization (GO:0030041),None,None
actin filament polymerization (GO:0030041),-0.39319615614472586,Inhibitory,-0.14551293019171307,0.4043931996968706,actin filament polymerization (GO:0030041),None,None
actin filament reorganization (GO:0090527),2.04134539272967,Inhibitory,0.4215018434302915,0.009091899097911462,actin filament reorganization (GO:0090527),None,None
actin filament reorganization (GO:0090527),0.2148688676844345,Excitatory,0.09286133862498769,0.6097209706200203,actin filament reorganization (GO:0090527),None,None
actin filament reorganization (GO:0090527),1.8223693967374162,Endothelial,0.4897477562496061,0.015053261401342425,actin filament reorganization (GO:0090527),None,None
actin polymerization or depolymerization (GO:0008154),-2.02829604997398,Inhibitory,-0.42739694926243466,0.009369231072035735,actin polymerization or depolymerization (GO:0008154),None,None
actin polymerization or depolymerization (GO:0008154),-0.3979147659798562,Endothelial,-0.13048275455279815,0.4000232500543697,actin polymerization or depolymerization (GO:0008154),None,None
actin polymerization or depolymerization (GO:0008154),-1.4709147726349494,Excitatory,-0.3010323467567375,0.033813118566172876,actin polymerization or depolymerization (GO:0008154),None,None
actin polymerization or depolymerization (GO:0008154),-2.314150527762993,Astrocyte,-0.4855797936776222,0.00485120326866643,actin polymerization or depolymerization (GO:0008154),None,None
actin polymerization or depolymerization (GO:0008154),-1.7529797755649588,Microglia,-0.4280440073712104,0.01766120064302724,actin polymerization or depolymerization (GO:0008154),None,None
actin polymerization or depolymerization (GO:0008154),-3.006560638062978,Oligodendrocyte,-0.628163941286916,0.0009850071022752252,actin polymerization or depolymerization (GO:0008154),None,None
actin polymerization or depolymerization (GO:0008154),-2.457276592252811,OPC,-0.4819760581112724,0.0034891802676551924,actin polymerization or depolymerization (GO:0008154),None,None
actin-myosin filament sliding (GO:0033275),2.5512077217138516,Astrocyte,0.6250245675673155,0.002810556228472451,actin-myosin filament sliding (GO:0033275),None,None
actin-myosin filament sliding (GO:0033275),2.1618355052893174,OPC,0.5898354336387701,0.006889131818050728,actin-myosin filament sliding (GO:0033275),None,None
actin-myosin filament sliding (GO:0033275),1.3798026209229968,Inhibitory,0.4057868760616533,0.04170588862111969,actin-myosin filament sliding (GO:0033275),None,None
actin-myosin filament sliding (GO:0033275),-0.06813783088389416,Endothelial,-0.03958768938935649,0.8547953856951535,actin-myosin filament sliding (GO:0033275),None,None
activation of GTPase activity (GO:0090630),-0.07160050203537496,Endothelial,-0.030964872868911184,0.8480071186105597,activation of GTPase activity (GO:0090630),None,None
activation of GTPase activity (GO:0090630),-0.3457870725203414,Excitatory,-0.10412436753624806,0.4510377867886597,activation of GTPase activity (GO:0090630),None,None
activation of GTPase activity (GO:0090630),1.0067762738819384,Oligodendrocyte,0.2522461417683742,0.09845181481216447,activation of GTPase activity (GO:0090630),None,None
activation of GTPase activity (GO:0090630),0.22467198185232437,Microglia,0.10478830242421086,0.5961122109532009,activation of GTPase activity (GO:0090630),None,None
activation of GTPase activity (GO:0090630),-0.31557322657642567,Inhibitory,-0.10305643154570386,0.4835337286016984,activation of GTPase activity (GO:0090630),None,None
activation of GTPase activity (GO:0090630),1.867595405042375,OPC,0.376428380759868,0.013564525144820181,activation of GTPase activity (GO:0090630),None,None
activation of GTPase activity (GO:0090630),0.8478881823626926,Astrocyte,0.23244856410317555,0.14194229329358976,activation of GTPase activity (GO:0090630),None,None
activation of JUN kinase activity (GO:0007257),0.1658143850418809,Oligodendrocyte,0.0864663892905352,0.682630384095136,activation of JUN kinase activity (GO:0007257),None,None
activation of JUN kinase activity (GO:0007257),-1.901598562571563,Excitatory,-0.397436436093351,0.012543000437793522,activation of JUN kinase activity (GO:0007257),None,None
activation of JUN kinase activity (GO:0007257),0.9161651482341742,Astrocyte,0.2491268373068114,0.1212927525399969,activation of JUN kinase activity (GO:0007257),None,None
activation of JUN kinase activity (GO:0007257),-0.32855031861736506,Microglia,-0.1273778737498526,0.46929905681822215,activation of JUN kinase activity (GO:0007257),None,None
activation of JUN kinase activity (GO:0007257),0.7239967928343234,OPC,0.23476534727417203,0.18880052915331946,activation of JUN kinase activity (GO:0007257),None,None
activation of JUN kinase activity (GO:0007257),-1.5613723209289283,Inhibitory,-0.3690149617483741,0.027455393912527788,activation of JUN kinase activity (GO:0007257),None,None
activation of JUN kinase activity (GO:0007257),-2.444038960415868,Endothelial,-0.5148578532207744,0.0035971706360815414,activation of JUN kinase activity (GO:0007257),None,None
activation of MAPKK activity (GO:0000186),0.10109412129765537,Astrocyte,0.043089266396621265,0.7923295963817986,activation of MAPKK activity (GO:0000186),None,None
activation of MAPKK activity (GO:0000186),-0.10459791475204959,Microglia,-0.04589324733061003,0.7859629702795591,activation of MAPKK activity (GO:0000186),None,None
activation of MAPKK activity (GO:0000186),0.11255875016048777,Oligodendrocyte,0.054665403795286505,0.7716871168175823,activation of MAPKK activity (GO:0000186),None,None
activation of MAPKK activity (GO:0000186),1.5739835293353743,Excitatory,0.3407911958626092,0.026669598073391698,activation of MAPKK activity (GO:0000186),None,None
activation of MAPKK activity (GO:0000186),0.5739831527370706,Inhibitory,0.18946610364459243,0.26669621199934096,activation of MAPKK activity (GO:0000186),None,None
activation of MAPKK activity (GO:0000186),1.6119109118957613,OPC,0.30879673365631066,0.02443931832201558,activation of MAPKK activity (GO:0000186),None,None
activation of MAPKK activity (GO:0000186),-0.0636116235759456,Endothelial,-0.030598543927844238,0.8637506285624503,activation of MAPKK activity (GO:0000186),None,None
activation of adenylate cyclase activity (GO:0007190),-0.8409608285541841,OPC,-0.2413924253153098,0.1442245429831976,activation of adenylate cyclase activity (GO:0007190),None,None
activation of adenylate cyclase activity (GO:0007190),-0.2223020756307976,Microglia,-0.12323509921850366,0.5993740337215643,activation of adenylate cyclase activity (GO:0007190),None,None
activation of adenylate cyclase activity (GO:0007190),-2.1338796471631842,Excitatory,-0.41879779094182323,0.007347174467920383,activation of adenylate cyclase activity (GO:0007190),None,None
activation of adenylate cyclase activity (GO:0007190),-0.9669590927003644,Astrocyte,-0.29282816574118675,0.10790483557468088,activation of adenylate cyclase activity (GO:0007190),None,None
activation of adenylate cyclase activity (GO:0007190),-2.4508995934089652,Inhibitory,-0.47043006072954147,0.003540791928609851,activation of adenylate cyclase activity (GO:0007190),None,None
activation of adenylate cyclase activity (GO:0007190),-0.3436338616015259,Endothelial,-0.14246554057298694,0.4532795629151246,activation of adenylate cyclase activity (GO:0007190),None,None
activation of cysteine-type endopeptidase activity (GO:0097202),-2.112279601473135,Excitatory,-0.4611278008731792,0.007721832886551843,activation of cysteine-type endopeptidase activity (GO:0097202),None,None
activation of cysteine-type endopeptidase activity (GO:0097202),0.02356765792653386,Endothelial,0.012817342804686618,0.94717961366597,activation of cysteine-type endopeptidase activity (GO:0097202),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),1.5625580410236102,Inhibitory,0.3028792792212698,0.027380536842811658,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),-0.4345263047908595,Oligodendrocyte,-0.1649988600437834,0.36768312249761337,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),-0.07758739706185463,OPC,-0.02894933964925419,0.8363972629263132,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),-0.006576582042116202,Astrocyte,-0.003276907431351575,0.9849709409951147,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),1.3419435297729807,Endothelial,0.30950747075575424,0.045504722495781684,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),0.20231549207453547,Microglia,0.07806121296413021,0.6276022731654669,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),3.032972497922655,Excitatory,0.4830292547822804,0.0009268885175457441,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),None,None
activation of protein kinase A activity (GO:0034199),-0.22691708330157148,OPC,-0.11835913233139345,0.5930385383229396,activation of protein kinase A activity (GO:0034199),None,None
activation of protein kinase A activity (GO:0034199),-2.65995525472772,Inhibitory,-0.5624055235264196,0.0021879870401975052,activation of protein kinase A activity (GO:0034199),None,None
activation of protein kinase A activity (GO:0034199),-1.8475149877116663,Astrocyte,-0.4726831693644167,0.014206431849339018,activation of protein kinase A activity (GO:0034199),None,None
activation of protein kinase A activity (GO:0034199),-2.558073105686225,Excitatory,-0.5836358395052823,0.0027664759196146596,activation of protein kinase A activity (GO:0034199),None,None
activation of protein kinase A activity (GO:0034199),-0.21787316711576402,Endothelial,-0.08472844711026323,0.6055176864439378,activation of protein kinase A activity (GO:0034199),None,None
activation of protein kinase A activity (GO:0034199),-1.9263544296934831,Oligodendrocyte,-0.6220470548273807,0.011848014316911227,activation of protein kinase A activity (GO:0034199),None,None
acylglycerol catabolic process (GO:0046464),-0.14679852073583632,OPC,-0.09073104498404472,0.7131838158735432,acylglycerol catabolic process (GO:0046464),None,None
